,time,lon,lat,sm,geometry,index_right,class_sm,u_sm,class_usm
271438,2023-06-01,-0.375,42.875,69.75422,POINT (-0.375 42.875),0,Modèrement humide,59.620811462402344,Humidité normale
271439,2023-06-01,-0.125,42.875,65.28255,POINT (-0.125 42.875),0,Modèrement humide,59.023284912109375,Humidité normale
271440,2023-06-01,0.125,42.875,64.82153,POINT (0.125 42.875),0,Humidité normale,58.49058532714844,Humidité normale
271441,2023-06-01,0.375,42.875,63.540558,POINT (0.375 42.875),0,Humidité normale,59.06087875366211,Humidité normale
271442,2023-06-01,0.625,42.875,65.986534,POINT (0.625 42.875),0,Modèrement humide,61.95798873901367,Humidité normale
271443,2023-06-01,0.875,42.875,67.56695,POINT (0.875 42.875),0,Modèrement humide,62.51076126098633,Humidité normale
271444,2023-06-01,1.125,42.875,66.41842,POINT (1.125 42.875),0,Modèrement humide,62.22639465332031,Humidité normale
271445,2023-06-01,1.375,42.875,68.256386,POINT (1.375 42.875),0,Modèrement humide,65.82135772705078,Modèrement humide
271446,2023-06-01,1.625,42.875,69.00229,POINT (1.625 42.875),0,Modèrement humide,65.23552703857422,Modèrement humide
271447,2023-06-01,1.875,42.875,68.948875,POINT (1.875 42.875),0,Modèrement humide,66.12747192382812,Modèrement humide
271448,2023-06-01,2.125,42.875,68.96905,POINT (2.125 42.875),0,Modèrement humide,64.35457611083984,Humidité normale
271449,2023-06-01,2.375,42.875,66.6122,POINT (2.375 42.875),0,Modèrement humide,59.44517517089844,Humidité normale
271450,2023-06-01,2.625,42.875,58.28618,POINT (2.625 42.875),0,Humidité normale,51.70286178588867,Humidité normale
271451,2023-06-01,2.875,42.875,48.724445,POINT (2.875 42.875),0,Modèrement sec,45.58454513549805,Modèrement sec
271477,2023-06-01,9.375,42.875,,POINT (9.375 42.875),0,Nan,,Nan
272887,2023-06-01,1.875,42.625,62.42716,POINT (1.875 42.625),0,Humidité normale,59.82682418823242,Humidité normale
272888,2023-06-01,2.125,42.625,70.53797,POINT (2.125 42.625),0,Modèrement humide,63.059417724609375,Humidité normale
272889,2023-06-01,2.375,42.625,74.61633,POINT (2.375 42.625),0,Modèrement humide,64.85316467285156,Humidité normale
272890,2023-06-01,2.625,42.625,65.00299,POINT (2.625 42.625),0,Modèrement humide,56.52555847167969,Humidité normale
272891,2023-06-01,2.875,42.625,50.916,POINT (2.875 42.625),0,Humidité normale,47.419254302978516,Modèrement sec
272916,2023-06-01,9.125,42.625,25.361906,POINT (9.125 42.625),0,Très sec,24.440185546875,Très sec
272917,2023-06-01,9.375,42.625,25.73437,POINT (9.375 42.625),0,Très sec,25.20290184020996,Très sec
274330,2023-06-01,2.625,42.375,67.30457,POINT (2.625 42.375),0,Modèrement humide,58.5266227722168,Humidité normale
274354,2023-06-01,8.625,42.375,24.492943,POINT (8.625 42.375),0,Très sec,23.375417709350586,Très sec
274355,2023-06-01,8.875,42.375,31.764631,POINT (8.875 42.375),0,Modèrement sec,29.36699867248535,Très sec
274356,2023-06-01,9.125,42.375,36.127186,POINT (9.125 42.375),0,Modèrement sec,32.11421585083008,Modèrement sec
274357,2023-06-01,9.375,42.375,32.493603,POINT (9.375 42.375),0,Modèrement sec,29.558738708496094,Très sec
275794,2023-06-01,8.625,42.125,26.904863,POINT (8.625 42.125),0,Très sec,25.70345115661621,Très sec
275795,2023-06-01,8.875,42.125,36.907146,POINT (8.875 42.125),0,Modèrement sec,34.90951919555664,Modèrement sec
275796,2023-06-01,9.125,42.125,42.26475,POINT (9.125 42.125),0,Modèrement sec,38.84031677246094,Modèrement sec
275797,2023-06-01,9.375,42.125,33.08893,POINT (9.375 42.125),0,Modèrement sec,31.079988479614258,Modèrement sec
277235,2023-06-01,8.875,41.875,33.832375,POINT (8.875 41.875),0,Modèrement sec,35.050479888916016,Modèrement sec
277236,2023-06-01,9.125,41.875,36.534412,POINT (9.125 41.875),0,Modèrement sec,36.855899810791016,Modèrement sec
277237,2023-06-01,9.375,41.875,31.564093,POINT (9.375 41.875),0,Modèrement sec,31.98952293395996,Modèrement sec
278675,2023-06-01,8.875,41.625,28.247404,POINT (8.875 41.625),0,Très sec,28.62720489501953,Très sec
278676,2023-06-01,9.125,41.625,30.727137,POINT (9.125 41.625),0,Modèrement sec,30.2769832611084,Modèrement sec
225367,2023-09-01,1.875,50.875,59.81325,POINT (1.875 50.875),0,Humidité normale,53.93917465209961,Humidité normale
225368,2023-09-01,2.125,50.875,60.19314,POINT (2.125 50.875),0,Humidité normale,54.73313522338867,Humidité normale
225369,2023-09-01,2.375,50.875,59.86662,POINT (2.375 50.875),0,Humidité normale,53.41786575317383,Humidité normale
226806,2023-09-01,1.625,50.625,55.968334,POINT (1.625 50.625),0,Humidité normale,50.2358283996582,Humidité normale
226807,2023-09-01,1.875,50.625,60.246525,POINT (1.875 50.625),0,Humidité normale,53.87454605102539,Humidité normale
226808,2023-09-01,2.125,50.625,62.406055,POINT (2.125 50.625),0,Humidité normale,54.34048843383789,Humidité normale
226809,2023-09-01,2.375,50.625,60.59731,POINT (2.375 50.625),0,Humidité normale,51.868560791015625,Humidité normale
226810,2023-09-01,2.625,50.625,61.19037,POINT (2.625 50.625),0,Humidité normale,53.165897369384766,Humidité normale
226811,2023-09-01,2.875,50.625,69.07263,POINT (2.875 50.625),0,Modèrement humide,62.06089401245117,Humidité normale
226812,2023-09-01,3.125,50.625,75.07477,POINT (3.125 50.625),0,Très humide,69.56754302978516,Modèrement humide
228246,2023-09-01,1.625,50.375,57.18115,POINT (1.625 50.375),0,Humidité normale,52.21748733520508,Humidité normale
228247,2023-09-01,1.875,50.375,63.62714,POINT (1.875 50.375),0,Humidité normale,56.79730224609375,Humidité normale
228248,2023-09-01,2.125,50.375,65.57459,POINT (2.125 50.375),0,Modèrement humide,56.78544616699219,Humidité normale
228249,2023-09-01,2.375,50.375,63.277885,POINT (2.375 50.375),0,Humidité normale,53.935604095458984,Humidité normale
228250,2023-09-01,2.625,50.375,64.0742,POINT (2.625 50.375),0,Humidité normale,55.99830627441406,Humidité normale
228251,2023-09-01,2.875,50.375,65.817474,POINT (2.875 50.375),0,Modèrement humide,59.963775634765625,Humidité normale
228252,2023-09-01,3.125,50.375,62.4498,POINT (3.125 50.375),0,Humidité normale,57.84162902832031,Humidité normale
228253,2023-09-01,3.375,50.375,60.735264,POINT (3.375 50.375),0,Humidité normale,56.17412185668945,Humidité normale
228254,2023-09-01,3.625,50.375,59.05862,POINT (3.625 50.375),0,Humidité normale,55.62348556518555,Humidité normale
229686,2023-09-01,1.625,50.125,61.659504,POINT (1.625 50.125),0,Humidité normale,54.22160339355469,Humidité normale
229687,2023-09-01,1.875,50.125,66.40023,POINT (1.875 50.125),0,Modèrement humide,57.19573974609375,Humidité normale
229688,2023-09-01,2.125,50.125,66.789764,POINT (2.125 50.125),0,Modèrement humide,56.7193603515625,Humidité normale
229689,2023-09-01,2.375,50.125,64.271614,POINT (2.375 50.125),0,Humidité normale,54.47615051269531,Humidité normale
229690,2023-09-01,2.625,50.125,61.064915,POINT (2.625 50.125),0,Humidité normale,52.62289810180664,Humidité normale
229691,2023-09-01,2.875,50.125,58.26508,POINT (2.875 50.125),0,Humidité normale,51.92518615722656,Humidité normale
229692,2023-09-01,3.125,50.125,56.373478,POINT (3.125 50.125),0,Humidité normale,51.14577102661133,Humidité normale
229693,2023-09-01,3.375,50.125,53.499176,POINT (3.375 50.125),0,Humidité normale,49.49755859375,Modèrement sec
229694,2023-09-01,3.625,50.125,51.39061,POINT (3.625 50.125),0,Humidité normale,47.012752532958984,Modèrement sec
229695,2023-09-01,3.875,50.125,49.598877,POINT (3.875 50.125),0,Modèrement sec,44.94801330566406,Modèrement sec
229696,2023-09-01,4.125,50.125,51.806553,POINT (4.125 50.125),0,Humidité normale,45.71014404296875,Modèrement sec
231123,2023-09-01,0.875,49.875,59.863503,POINT (0.875 49.875),0,Humidité normale,52.40822982788086,Humidité normale
231124,2023-09-01,1.125,49.875,60.647472,POINT (1.125 49.875),0,Humidité normale,53.02360153198242,Humidité normale
231125,2023-09-01,1.375,49.875,61.88809,POINT (1.375 49.875),0,Humidité normale,53.07814407348633,Humidité normale
231126,2023-09-01,1.625,49.875,63.529728,POINT (1.625 49.875),0,Humidité normale,52.730072021484375,Humidité normale
231127,2023-09-01,1.875,49.875,65.298615,POINT (1.875 49.875),0,Modèrement humide,53.66054916381836,Humidité normale
231128,2023-09-01,2.125,49.875,65.768845,POINT (2.125 49.875),0,Modèrement humide,54.844356536865234,Humidité normale
231129,2023-09-01,2.375,49.875,63.81749,POINT (2.375 49.875),0,Humidité normale,54.55264663696289,Humidité normale
231130,2023-09-01,2.625,49.875,58.83242,POINT (2.625 49.875),0,Humidité normale,51.234649658203125,Humidité normale
231131,2023-09-01,2.875,49.875,57.28329,POINT (2.875 49.875),0,Humidité normale,50.65487289428711,Humidité normale
231132,2023-09-01,3.125,49.875,57.427143,POINT (3.125 49.875),0,Humidité normale,51.385738372802734,Humidité normale
231133,2023-09-01,3.375,49.875,55.83774,POINT (3.375 49.875),0,Humidité normale,50.7198486328125,Humidité normale
231134,2023-09-01,3.625,49.875,54.299343,POINT (3.625 49.875),0,Humidité normale,48.14109802246094,Modèrement sec
231135,2023-09-01,3.875,49.875,53.97728,POINT (3.875 49.875),0,Humidité normale,45.736331939697266,Modèrement sec
231136,2023-09-01,4.125,49.875,53.274414,POINT (4.125 49.875),0,Humidité normale,45.00279235839844,Modèrement sec
231137,2023-09-01,4.375,49.875,54.959263,POINT (4.375 49.875),0,Humidité normale,48.856597900390625,Modèrement sec
231138,2023-09-01,4.625,49.875,61.097454,POINT (4.625 49.875),0,Humidité normale,57.917842864990234,Humidité normale
232553,2023-09-01,-1.625,49.625,47.702538,POINT (-1.625 49.625),0,Modèrement sec,43.719356536865234,Modèrement sec
232554,2023-09-01,-1.375,49.625,45.55401,POINT (-1.375 49.625),0,Modèrement sec,41.524166107177734,Modèrement sec
232561,2023-09-01,0.375,49.625,59.56699,POINT (0.375 49.625),0,Humidité normale,54.63998794555664,Humidité normale
232562,2023-09-01,0.625,49.625,63.15292,POINT (0.625 49.625),0,Humidité normale,56.26942825317383,Humidité normale
232563,2023-09-01,0.875,49.625,65.84578,POINT (0.875 49.625),0,Modèrement humide,57.07802963256836,Humidité normale
232564,2023-09-01,1.125,49.625,64.741035,POINT (1.125 49.625),0,Humidité normale,55.68242263793945,Humidité normale
232565,2023-09-01,1.375,49.625,60.46611,POINT (1.375 49.625),0,Humidité normale,50.12852478027344,Humidité normale
232566,2023-09-01,1.625,49.625,58.550026,POINT (1.625 49.625),0,Humidité normale,46.97208023071289,Modèrement sec
232567,2023-09-01,1.875,49.625,59.329494,POINT (1.875 49.625),0,Humidité normale,47.4711799621582,Modèrement sec
232568,2023-09-01,2.125,49.625,59.346504,POINT (2.125 49.625),0,Humidité normale,48.45962142944336,Modèrement sec
232569,2023-09-01,2.375,49.625,56.560265,POINT (2.375 49.625),0,Humidité normale,46.88743209838867,Modèrement sec
232570,2023-09-01,2.625,49.625,54.5929,POINT (2.625 49.625),0,Humidité normale,46.61212158203125,Modèrement sec
232571,2023-09-01,2.875,49.625,55.532394,POINT (2.875 49.625),0,Humidité normale,48.18492126464844,Modèrement sec
232572,2023-09-01,3.125,49.625,54.450302,POINT (3.125 49.625),0,Humidité normale,48.18777847290039,Modèrement sec
232573,2023-09-01,3.375,49.625,55.08002,POINT (3.375 49.625),0,Humidité normale,48.06740188598633,Modèrement sec
232574,2023-09-01,3.625,49.625,56.53189,POINT (3.625 49.625),0,Humidité normale,48.1453857421875,Modèrement sec
232575,2023-09-01,3.875,49.625,57.59662,POINT (3.875 49.625),0,Humidité normale,47.285884857177734,Modèrement sec
232576,2023-09-01,4.125,49.625,56.14717,POINT (4.125 49.625),0,Humidité normale,45.32278823852539,Modèrement sec
232577,2023-09-01,4.375,49.625,54.72997,POINT (4.375 49.625),0,Humidité normale,44.31507873535156,Modèrement sec
232578,2023-09-01,4.625,49.625,54.029312,POINT (4.625 49.625),0,Humidité normale,46.03230667114258,Modèrement sec
232579,2023-09-01,4.875,49.625,54.216537,POINT (4.875 49.625),0,Humidité normale,48.36325454711914,Modèrement sec
232580,2023-09-01,5.125,49.625,54.978806,POINT (5.125 49.625),0,Humidité normale,50.53631591796875,Humidité normale
233993,2023-09-01,-1.625,49.375,50.949116,POINT (-1.625 49.375),0,Humidité normale,45.9058837890625,Modèrement sec
233994,2023-09-01,-1.375,49.375,50.962975,POINT (-1.375 49.375),0,Humidité normale,46.413944244384766,Modèrement sec
234000,2023-09-01,0.125,49.375,54.544956,POINT (0.125 49.375),0,Humidité normale,49.16868209838867,Modèrement sec
234001,2023-09-01,0.375,49.375,57.57442,POINT (0.375 49.375),0,Humidité normale,50.69265365600586,Humidité normale
234002,2023-09-01,0.625,49.375,60.01393,POINT (0.625 49.375),0,Humidité normale,51.38176345825195,Humidité normale
234003,2023-09-01,0.875,49.375,63.92158,POINT (0.875 49.375),0,Humidité normale,56.24099349975586,Humidité normale
234004,2023-09-01,1.125,49.375,66.48374,POINT (1.125 49.375),0,Modèrement humide,59.56393814086914,Humidité normale
234005,2023-09-01,1.375,49.375,61.137527,POINT (1.375 49.375),0,Humidité normale,51.37640380859375,Humidité normale
234006,2023-09-01,1.625,49.375,56.377117,POINT (1.625 49.375),0,Humidité normale,44.39529037475586,Modèrement sec
234007,2023-09-01,1.875,49.375,56.44835,POINT (1.875 49.375),0,Humidité normale,44.92985534667969,Modèrement sec
234008,2023-09-01,2.125,49.375,56.28764,POINT (2.125 49.375),0,Humidité normale,46.1201171875,Modèrement sec
234009,2023-09-01,2.375,49.375,55.435158,POINT (2.375 49.375),0,Humidité normale,46.69862365722656,Modèrement sec
234010,2023-09-01,2.625,49.375,54.84867,POINT (2.625 49.375),0,Humidité normale,47.11439895629883,Modèrement sec
234011,2023-09-01,2.875,49.375,54.946922,POINT (2.875 49.375),0,Humidité normale,47.545841217041016,Modèrement sec
234012,2023-09-01,3.125,49.375,53.6078,POINT (3.125 49.375),0,Humidité normale,46.24978256225586,Modèrement sec
234013,2023-09-01,3.375,49.375,54.50918,POINT (3.375 49.375),0,Humidité normale,45.260921478271484,Modèrement sec
234014,2023-09-01,3.625,49.375,55.65662,POINT (3.625 49.375),0,Humidité normale,46.24955749511719,Modèrement sec
234015,2023-09-01,3.875,49.375,59.658096,POINT (3.875 49.375),0,Humidité normale,50.047393798828125,Humidité normale
234016,2023-09-01,4.125,49.375,61.499405,POINT (4.125 49.375),0,Humidité normale,51.399627685546875,Humidité normale
234017,2023-09-01,4.375,49.375,56.50645,POINT (4.375 49.375),0,Humidité normale,45.51944351196289,Modèrement sec
234018,2023-09-01,4.625,49.375,52.207417,POINT (4.625 49.375),0,Humidité normale,41.44746017456055,Modèrement sec
234019,2023-09-01,4.875,49.375,50.096695,POINT (4.875 49.375),0,Humidité normale,41.56657028198242,Modèrement sec
234020,2023-09-01,5.125,49.375,48.72001,POINT (5.125 49.375),0,Modèrement sec,41.69902038574219,Modèrement sec
234021,2023-09-01,5.375,49.375,48.84365,POINT (5.375 49.375),0,Modèrement sec,42.64545822143555,Modèrement sec
234022,2023-09-01,5.625,49.375,50.209766,POINT (5.625 49.375),0,Humidité normale,44.26848220825195,Modèrement sec
234023,2023-09-01,5.875,49.375,56.764355,POINT (5.875 49.375),0,Humidité normale,52.6513557434082,Humidité normale
234024,2023-09-01,6.125,49.375,58.945736,POINT (6.125 49.375),0,Humidité normale,55.1103401184082,Humidité normale
234025,2023-09-01,6.375,49.375,53.26445,POINT (6.375 49.375),0,Humidité normale,49.07255935668945,Modèrement sec
235434,2023-09-01,-1.375,49.125,51.334297,POINT (-1.375 49.125),0,Humidité normale,48.96942138671875,Modèrement sec
235435,2023-09-01,-1.125,49.125,54.618317,POINT (-1.125 49.125),0,Humidité normale,51.20751953125,Humidité normale
235436,2023-09-01,-0.875,49.125,54.86802,POINT (-0.875 49.125),0,Humidité normale,50.43302536010742,Humidité normale
235437,2023-09-01,-0.625,49.125,57.09595,POINT (-0.625 49.125),0,Humidité normale,52.049774169921875,Humidité normale
235438,2023-09-01,-0.375,49.125,59.083305,POINT (-0.375 49.125),0,Humidité normale,54.097469329833984,Humidité normale
235439,2023-09-01,-0.125,49.125,56.54102,POINT (-0.125 49.125),0,Humidité normale,48.85097122192383,Modèrement sec
235440,2023-09-01,0.125,49.125,53.534737,POINT (0.125 49.125),0,Humidité normale,45.3960075378418,Modèrement sec
235441,2023-09-01,0.375,49.125,56.314613,POINT (0.375 49.125),0,Humidité normale,46.58149337768555,Modèrement sec
235442,2023-09-01,0.625,49.125,56.713753,POINT (0.625 49.125),0,Humidité normale,45.99574661254883,Modèrement sec
235443,2023-09-01,0.875,49.125,57.753384,POINT (0.875 49.125),0,Humidité normale,47.58798599243164,Modèrement sec
235444,2023-09-01,1.125,49.125,59.85769,POINT (1.125 49.125),0,Humidité normale,50.52248001098633,Humidité normale
235445,2023-09-01,1.375,49.125,59.19019,POINT (1.375 49.125),0,Humidité normale,47.698848724365234,Modèrement sec
235446,2023-09-01,1.625,49.125,53.915993,POINT (1.625 49.125),0,Humidité normale,41.88044357299805,Modèrement sec
235447,2023-09-01,1.875,49.125,51.157986,POINT (1.875 49.125),0,Humidité normale,40.79843521118164,Modèrement sec
235448,2023-09-01,2.125,49.125,52.035194,POINT (2.125 49.125),0,Humidité normale,44.1464958190918,Modèrement sec
235449,2023-09-01,2.375,49.125,53.65954,POINT (2.375 49.125),0,Humidité normale,47.552459716796875,Modèrement sec
235450,2023-09-01,2.625,49.125,50.830986,POINT (2.625 49.125),0,Humidité normale,45.02223587036133,Modèrement sec
235451,2023-09-01,2.875,49.125,49.318535,POINT (2.875 49.125),0,Modèrement sec,42.38731002807617,Modèrement sec
235452,2023-09-01,3.125,49.125,48.16859,POINT (3.125 49.125),0,Modèrement sec,41.25339126586914,Modèrement sec
235453,2023-09-01,3.375,49.125,51.017284,POINT (3.375 49.125),0,Humidité normale,42.79218673706055,Modèrement sec
235454,2023-09-01,3.625,49.125,53.60962,POINT (3.625 49.125),0,Humidité normale,45.69587326049805,Modèrement sec
235455,2023-09-01,3.875,49.125,59.402576,POINT (3.875 49.125),0,Humidité normale,52.65324020385742,Humidité normale
235456,2023-09-01,4.125,49.125,60.276524,POINT (4.125 49.125),0,Humidité normale,54.22366714477539,Humidité normale
235457,2023-09-01,4.375,49.125,54.25636,POINT (4.375 49.125),0,Humidité normale,46.8929328918457,Modèrement sec
